date,btc_close,strategy_equity,spot_hodl,lev3x_hodl
2023-08-29,27727.392578125,12025.011779075045,9643.28473989956,12235.216412627306
2023-08-30,27297.265625,11732.257499094778,9493.691276626632,11777.891700659557
2023-08-31,25931.47265625,10814.839288931782,9018.683377622101,10344.751188606102
2023-09-01,25800.724609375,10722.342049945017,8973.21063287523,10200.257064795902
2023-09-02,25868.798828125,10762.625893274288,8996.88610372965,10263.186279865804
2023-09-03,25969.56640625,10824.725659236097,9031.931968416402,10360.195135154489
2023-09-04,25812.416015625,10714.59177544348,8977.276776460889,10188.150010189132
2023-09-05,25779.982421875,10687.763574146062,8965.996726279891,10146.240462592486
2023-09-06,25753.236328125,10664.739451349506,8956.694726570233,10110.273438209599
2023-09-07,26240.1953125,10984.724816946456,9126.053750493931,10610.137061605248
2023-09-08,25905.654296875,10756.091864603442,9009.704033810069,10252.979177923233
2023-09-09,25895.677734375,10744.239682743402,9006.234294178337,10234.464348163276
2023-09-10,25832.2265625,10696.68416506556,8984.166668607453,10160.175721448883
2023-09-11,25162.654296875,10244.430473949604,8751.296737070668,9453.689759775163
2023-09-12,25833.34375,10687.212171510999,8984.555214235752,10145.3790915776
2023-09-13,26228.32421875,10945.766849287662,9121.925113555468,10549.279056934547
2023-09-14,26539.673828125,11148.401530366058,9230.209112074259,10865.823864290054
2023-09-15,26608.693359375,11189.168500090218,9254.213352306471,10929.507792969613
2023-09-16,26568.28125,11156.85344176468,9240.15846140589,10879.026977652607
2023-09-17,26534.1875,11128.765289405317,9228.301026987036,10835.149203471756
2023-09-18,26754.28125,11270.406569656448,9304.847232864206,11056.413458593686
2023-09-19,27211.1171875,11570.078004981431,9463.729789610888,11524.54377202308
2023-09-20,27132.0078125,11511.803828812308,9436.216411763655,11433.511043710798
2023-09-21,26567.6328125,11129.530577419162,9239.93294191534,10836.344694518126
2023-09-22,26579.568359375,11132.176607591378,9244.083994947743,10840.478178019881
2023-09-23,26579.390625,11126.73213172167,9244.022180870514,10831.973115825409
2023-09-24,26256.826171875,10906.028040651003,9131.837782006107,10487.201265228385
2023-09-25,26298.48046875,10928.579745084142,9146.324692171718,10522.430303502264
2023-09-26,26217.25,10869.072168057386,9118.073621051177,10429.470823881695
2023-09-27,26352.716796875,10954.271001947742,9165.187495584709,10562.563778736263
2023-09-28,27021.546875,11395.5727278497,9397.799302403393,11251.941179820155
2023-09-29,26911.720703125,11316.826736745006,9359.602957604664,11128.928502762124
2023-09-30,26967.916015625,11348.956346732486,9379.147074418326,11179.119620836133
2023-10-01,27983.75,12021.83150651273,9732.443055358242,12230.248364906058
2023-10-02,27530.78515625,11713.776855688644,9574.906822799128,11749.022251088194
2023-10-03,27429.978515625,11640.951225539819,9539.847372600896,11635.258037858159
2023-10-04,27799.39453125,11882.116435385586,9668.326233933192,12011.993128244507
2023-10-05,27415.912109375,11620.49257671499,9534.955229917314,11603.29865648995
2023-10-06,27946.59765625,11969.34129092444,9719.521875390583,12148.251023221905
2023-10-07,27968.83984375,11978.592824263233,9727.257465626715,12162.703262211235
2023-10-08,27935.08984375,11950.453563213887,9715.519583708876,12118.74564883238
2023-10-09,27583.677734375,11710.216065462988,9593.302284617243,11743.459779501321
2023-10-10,27391.01953125,11576.049967991174,9526.297862727333,11533.872845755144
2023-10-11,26873.3203125,11224.890532207926,9346.247720545252,10985.31079626041
2023-10-12,26756.798828125,11141.703739061337,9305.722819079027,10855.36094132456
2023-10-13,26862.375,11206.836303134776,9342.441060228843,10957.107467819802
2023-10-14,26861.70703125,11201.007828138077,9342.208747982551,10948.002543207745
2023-10-15,27159.65234375,11394.565463240691,9445.83087823733,11250.367686181668
2023-10-16,28519.466796875,12297.08013867092,9918.759514710004,12660.226712036449
2023-10-17,28415.748046875,12222.111970550519,9882.687264631013,12543.11554326131
2023-10-18,28328.341796875,12158.056544171155,9852.288324145646,12443.051662313477
2023-10-19,28719.806640625,12413.76388913281,9988.435527432253,12842.50368019861
2023-10-20,29682.94921875,13051.105633907137,10323.40601193817,13838.12406830562
2023-10-21,29918.412109375,13202.378062834108,10405.297437306746,14074.433576717769
2023-10-22,29993.896484375,13246.784645036014,10431.550079688728,14143.803108791995
2023-10-23,33086.234375,15305.548272600514,11507.031472584049,17359.89095915263
2023-10-24,33901.52734375,15843.294988329737,11790.581475417599,18199.929444325408
2023-10-25,34502.8203125,16237.989188878923,11999.7046121647,18816.49912041576
2023-10-26,34156.6484375,15999.934639411458,11879.309809437971,18444.62333340708
2023-10-27,33909.80078125,15828.26886206242,11793.458886748847,18176.456452341634
2023-10-28,34089.57421875,15941.510148231435,11855.982127677413,18353.355791212423
2023-10-29,34538.48046875,16234.417093680186,12012.10682559386,18810.918988818732
2023-10-30,34502.36328125,16203.380874478782,11999.545661680395,18762.435905982824
2023-10-31,34667.78125,16306.918190444085,12057.076227140436,18924.176233758517
2023-11-01,35437.25390625,16813.753496034955,12324.690425009141,19715.926605982124
2023-11-02,34938.2421875,16473.459582032956,12151.139591518604,19184.338079878147
2023-11-03,34732.32421875,16328.966206348543,12079.523567757156,18958.618437382822
2023-11-04,35082.1953125,16555.617962583434,12201.204918420945,19312.68140494761
2023-11-05,35049.35546875,16526.6611012937,12189.783578920566,19267.446581225442
2023-11-06,35037.37109375,16511.636148559322,12185.615543998814,19243.97542247059
2023-11-07,35443.5625,16775.832210752953,12326.884485112996,19656.688049776534
2023-11-08,35655.27734375,16910.093652949196,12400.516598777926,19866.42392583242
2023-11-09,36693.125,17595.92677661017,12761.46869471182,20937.794891808866
2023-11-10,37313.96875,18003.115799404964,12977.391379954151,21573.8832952939
2023-11-11,37138.05078125,17878.177584330588,12916.20902900856,21378.71165433102
2023-11-12,37054.51953125,17814.961814636183,12887.157771261907,21279.95943909693
2023-11-13,36502.35546875,17438.853689826326,12695.121132301922,20692.423913197897
2023-11-14,35537.640625,16787.393437715396,12359.603830958975,19674.74836572119
2023-11-15,37880.58203125,18344.669482490423,13174.453299610212,22107.439763705253
2023-11-16,36154.76953125,17184.743354257946,12574.234534059653,20295.466655972927
2023-11-17,36596.68359375,17472.56776456265,12727.927425421365,20745.090195375178
2023-11-18,36585.703125,17457.903085135298,12724.108538144623,20722.181835860625
2023-11-19,37386.546875,17985.300770548423,13002.633260282097,21546.053632338793
2023-11-20,37476.95703125,18035.048097296487,13034.076926600199,21628.653962059157
2023-11-21,35813.8125,17196.547006761037,12455.65339711537,19882.173285547266
2023-11-22,37432.33984375,18001.6906495793,13018.559555388907,21559.17505676803
2023-11-23,37289.62109375,17924.594695811236,12968.923530649301,21398.59495137163
2023-11-24,37720.28125,18134.656730896553,13118.702436153919,21836.12483569294
2023-11-25,37796.79296875,18167.303683343198,13145.312377487799,21904.123878554838
2023-11-26,37479.12109375,18002.539978975125,13034.829563936133,21560.94409129231
2023-11-27,37254.16796875,17884.255685802225,12956.593320430979,21314.57442678845
2023-11-28,37831.0859375,18167.56599847995,13157.239098015196,21904.670244352892
2023-11-29,37858.4921875,18175.605275295602,13166.770692868848,21921.414935290268
2023-11-30,37712.74609375,18096.92924735207,13116.081790989623,21757.5437560407
2023-12-01,38688.75,18580.02479851681,13455.525305149995,22763.76432574718
2023-12-02,39476.33203125,18968.615818676313,13729.437746140356,23573.145154746737
2023-12-03,39978.390625,19214.104128184706,13904.048249526253,24084.463021479856
2023-12-04,41980.09765625,20210.510547707156,14600.220124101706,26159.83844709452
2023-12-05,44080.6484375,21256.11510039182,15330.768776923573,28337.686713660893
2023-12-06,43746.4453125,21082.128549342764,15214.536574914004,27975.29702471476
2023-12-07,43292.6640625,20848.3099193206,15056.716405164978,27488.28547070304
2023-12-08,44166.6015625,21279.45413728193,15360.662336381922,28386.298668251122
2023-12-09,43725.984375,21052.16466242939,15207.420484001314,27912.8864326737
2023-12-10,43779.69921875,21072.492870576712,15226.10192083606,27955.227251449185
2023-12-11,41243.83203125,19796.00278283977,14344.154969541283,25296.476658092266
2023-12-12,41450.22265625,19893.160944847605,14415.935377991627,25498.843541603106
2023-12-13,42890.7421875,20608.3148469799,14916.932360455448,26988.409249870158
2023-12-14,43023.97265625,20668.588388732605,14963.268464456809,27113.950620256226
2023-12-15,41929.7578125,20114.16216079965,14582.712475458744,25959.158212034123
2023-12-16,42240.1171875,20263.282686450842,14690.652081261544,26269.75544256938
2023-12-17,41364.6640625,19818.52569279774,14386.179032199214,25343.38873425342
2023-12-18,42623.5390625,20442.72855094295,14824.002027734627,26643.516119034695
2023-12-19,42270.52734375,20259.54201010191,14701.228401947928,26261.96413611285
2023-12-20,43652.25,20945.128353718435,15181.77647253359,27689.94474904455
2023-12-21,43869.15234375,21047.188636878986,15257.212742122927,27902.52206634465
2023-12-22,43997.90234375,21105.071416136983,15301.990587957647,28023.083812319648
2023-12-23,43739.54296875,20969.078313709666,15212.136015035667,27739.82917114018
2023-12-24,43016.1171875,20600.22820194744,14960.536418098385,26971.565897552045
2023-12-25,43613.140625,20892.741026091047,15168.174658440834,27580.829261386792
2023-12-26,42520.40234375,20338.965691170088,14788.132201776674,26427.392572412715
2023-12-27,43442.85546875,20794.521606066504,15108.951338250512,27376.251925629804
2023-12-28,42627.85546875,20379.85756649069,14825.503226753055,26512.56463823335
2023-12-29,42099.40234375,20108.812874679148,14641.71299326081,25948.01639606268
2023-12-30,42156.90234375,20131.281053531686,14661.71086615787,25994.81447497432
2023-12-31,42265.1875,20179.17276882828,14699.371262528754,26094.56622995069
2024-01-01,44167.33203125,21125.37664764172,15360.916385446579,28065.37677395727
2024-01-02,44957.96875,21514.674077556945,15635.891213434596,28876.228955829232
2024-01-03,42848.17578125,20451.376258341515,14902.128228596803,26661.528085910115
2024-01-04,44179.921875,21111.84854340797,15365.294995796254,28037.199622012253
2024-01-05,44162.69140625,21096.580558929345,15359.302426682876,28005.398542488103
2024-01-06,43989.1953125,21003.060504326306,15298.962377448983,27810.60932864672
2024-01-07,43943.09765625,20973.36507931327,15282.930115352638,27748.757905253864
2024-01-08,46970.50390625,22482.82507759799,16335.828991792023,30892.75228847941
2024-01-09,46139.73046875,22059.73188854457,16046.895050759353,30011.508259835715
2024-01-10,46627.77734375,22297.20204424314,16216.632431177739,30506.125431902816
2024-01-11,46368.5859375,22160.39706241805,16126.488486861257,30221.179759315193
2024-01-12,42853.16796875,20392.97873102443,14903.864456963816,26539.894191611605
2024-01-13,42842.3828125,20381.137811741042,14900.11349724447,26515.231210306043
2024-01-14,41796.26953125,19850.827161048328,14536.286707081623,25410.66818178113
2024-01-15,42511.96875,20202.9537299015,14785.199089848362,26144.098650900483
2024-01-16,43154.9453125,20518.554711091616,15008.819325894683,26801.45142164614
2024-01-17,42742.65234375,20305.601461917053,14865.428327887485,26357.899542129442
2024-01-18,41262.05859375,19557.72678121074,14350.493969197376,24800.181021486842
2024-01-19,41618.40625,19729.977647695203,14474.427797664379,25158.955521869953
2024-01-20,41665.5859375,19747.349906723095,14490.836378428692,25195.139511422305
2024-01-21,41545.78515625,19681.094639434592,14449.170973273805,25057.1390420817
2024-01-22,39507.3671875,18654.052753924974,13740.231435010406,22917.954218999996
2024-01-23,39845.55078125,18817.471119143112,13857.848000639684,23258.33185268725
2024-01-24,40077.07421875,18927.42541684866,13938.369327175604,23487.35129990055
2024-01-25,39933.80859375,18849.658151104257,13888.543105275292,23325.372945404873
2024-01-26,41816.87109375,19786.656492521397,14543.451705835638,25277.009640550652
2024-01-27,42120.0546875,19932.200496787493,14648.895653179747,25580.157476495122
2024-01-28,42035.59375,19883.574410251837,14619.521060259895,25478.876128781332
2024-01-29,43288.24609375,20504.560261553488,15055.179883816705,26772.30293755633
2024-01-30,42952.609375,20329.97487723198,14938.449093535859,26408.665962529605
2024-01-31,42582.60546875,20138.22954074476,14809.765770255803,26009.28720349621
2024-02-01,43075.7734375,20378.798797665702,14981.284211229085,26510.35937062595
2024-02-02,43185.859375,20427.454220698462,15019.570899679149,26611.70182216643
2024-02-03,42992.25,20324.008639630618,14952.235670584729,26396.23912277964
2024-02-04,42583.58203125,20112.89516671378,14810.105408042778,25956.51924028655
2024-02-05,42658.66796875,20144.09726478273,14836.219478207675,26021.508853250856
2024-02-06,43084.671875,20351.02068915993,14984.378990743997,26452.50144976815
2024-02-07,44318.22265625,20962.28321048658,15413.394499187587,27725.675920049653
2024-02-08,45301.56640625,21448.0617422613,15755.39073095486,28737.48476369361
2024-02-09,47147.19921875,22365.50939308615,16397.281694416044,30648.400100552193
2024-02-10,47771.27734375,22670.94984177496,16614.329260008835,31284.589900996554
2024-02-11,48293.91796875,22925.49865945886,16796.097969393006,31814.779540976615
2024-02-12,49958.22265625,23751.691170856582,17374.924988568764,33535.62316601417
2024-02-13,49742.44140625,23636.124619902046,17299.87862315887,33294.91417902366
2024-02-14,51826.6953125,24672.40151040785,18024.759400591705,35453.33422786163
2024-02-15,51938.5546875,24720.62995517,18063.662871262917,35553.78734329112
2024-02-16,52160.203125,24823.821728301722,18140.74978049695,35768.72139619078
2024-02-17,51662.99609375,24566.991935547136,17967.82659763674,35233.78080367228
2024-02-18,52122.546875,24789.361793874596,18127.653347431213,35696.946165043
2024-02-19,51779.14453125,24609.559931917596,18008.221757468345,35322.44399557268
2024-02-20,52284.875,24855.03818760391,18184.109298933265,35833.7409215984
2024-02-21,51839.1796875,24623.985684552645,18029.101330060388,35352.49082378272
2024-02-22,51304.97265625,24348.675284396268,17843.30995072729,34779.05770682776
2024-02-23,50731.94921875,24054.006694402022,17644.018648637528,34165.30418377471
2024-02-24,51571.1015625,24466.613242379095,17935.86668188244,35024.70600349575
2024-02-25,51733.23828125,24540.057972789848,17992.256064378245,35177.68112052522
2024-02-26,54522.40234375,25929.040415090778,18962.296906307325,38070.73757909679
2024-02-27,57085.37109375,27204.329674162058,19853.66948546622,40726.987014036546
2024-02-28,62504.7890625,29909.685678035188,21738.483950076738,46361.86577231304
2024-02-29,61198.3828125,29246.07073451123,21284.130104173702,44979.64851751017
2024-03-01,62440.6328125,29858.96753788172,21716.17110602366,46256.22696906462
2024-03-02,62029.84765625,29643.871136704947,21573.30450875955,45808.21120321441
2024-03-03,63167.37109375,30204.19804732753,21968.92275433436,46975.29390945994
2024-03-04,68330.4140625,32780.25264771235,23764.57279000603,52340.85590096395
2024-03-05,63801.19921875,30501.844976252105,22189.361263592305,47595.25089658554
2024-03-06,66106.8046875,31646.857509146314,22991.22570037193,49980.152103794084
2024-03-07,66925.484375,32046.90124758552,23275.95356705071,50813.38734562007
2024-03-08,68300.09375,32725.22028159764,23754.027715996046,52226.23116751169
2024-03-09,68498.8828125,32814.505746959396,23823.16438391258,52412.20032331576
2024-03-10,69019.7890625,33065.07110081873,24004.329896587085,52934.092964432355
2024-03-11,72123.90625,34609.17788238548,25083.908000468895,56150.251758877355
2024-03-12,71481.2890625,34276.52950350502,24860.41275112818,55457.3916393792
2024-03-13,73083.5,35068.142147653256,25417.64424125695,57106.21022994837
2024-03-14,71396.59375,34212.3907538086,24830.956645139453,55323.79958061526
2024-03-15,69403.7734375,33203.69730100964,24137.87547442547,53222.831980546325
2024-03-16,65315.1171875,31145.751145452658,22715.88542212513,48936.4175267654
2024-03-17,68390.625,32676.087665973093,23785.513497399734,52123.89479044155
2024-03-18,67548.59375,32244.13779795276,23492.66421195882,51224.203536328045
2024-03-19,61912.7734375,29411.682015607083,21532.587372305898,45324.593688734196
2024-03-20,67913.671875,32407.506201858523,23619.634402241376,51564.47710757862
2024-03-21,65491.390625,31184.270821258022,22777.19140122518,49016.64863226892
2024-03-22,63778.76171875,30316.77897688587,22181.55774579878,47209.7842640185
2024-03-23,64062.203125,30449.13608246746,22280.135575641412,47485.46563152833
2024-03-24,67234.171875,32027.966573143807,23383.311712962208,50773.94906294905
2024-03-25,69958.8125,33382.30752010525,24330.912007030307,53594.85212434702
2024-03-26,69987.8359375,33386.32852883063,24341.00604205919,53603.227323995816
2024-03-27,69455.34375,33109.14952565485,24155.81106668002,53025.90216789829
2024-03-28,70744.953125,33744.52209677204,24604.323142647096,54349.294504971134
2024-03-29,69892.828125,33307.16367713069,24307.963361040012,53438.33799312496
2024-03-30,69645.3046875,33172.705528976854,24221.877409002303,53158.28044734372
2024-03-31,71333.6484375,34007.72765072679,24809.064951942222,54897.514917706736
2024-04-01,69702.1484375,33179.985550463265,24241.647045306516,53173.44371545884
2024-04-02,65446.97265625,31038.604947370586,22761.743316122433,48713.24695892207
2024-04-03,65980.8125,31296.10582100841,22947.406991647626,49249.58531920518
2024-04-04,68508.84375,32552.177129319265,23826.62868933972,51865.80644646105
2024-04-05,67837.640625,32205.756760009863,23593.19156269869,51144.261194131526
2024-04-06,68896.109375,32725.62189519833,23961.315450142338,52227.06767255734
2024-04-07,69362.5546875,32948.85461996843,24123.540042712848,52692.03026423043
2024-04-08,71631.359375,34074.60231211704,24912.60556912813,55036.80549846406
2024-04-09,69139.015625,32815.72236039967,24045.795594723233,52414.73435921412
2024-04-10,70587.8828125,33530.895555382136,24549.695800990114,53904.340251793874
2024-04-11,70060.609375,33256.23982204105,24366.31584994453,53332.27071439218
2024-04-12,67195.8671875,31811.10632730818,23369.98976040592,50322.259454991974
2024-04-13,63821.47265625,30111.179773544667,22196.412144049897,46781.54983499426
2024-04-14,65738.7265625,31061.7106641668,22863.21214280779,48761.372940339425
2024-04-15,63426.2109375,29893.770533647275,22058.94442904753,46328.7167490725
2024-04-16,63811.86328125,30077.365787206654,22193.070108226068,46711.120023510695
2024-04-17,61276.69140625,28798.21348417022,21311.364979035614,44046.82440745821
2024-04-18,63512.75390625,29908.779687583614,22089.043129729213,46359.97872072225
2024-04-19,63843.5703125,30064.90120887202,22204.097467893556,46685.15804749417
2024-04-20,64994.44140625,30631.639790920035,22604.357882740733,47865.59536994124
2024-04-21,64926.64453125,30587.921189206172,22580.778869017813,47774.53562779037
2024-04-22,66837.6796875,31535.171771671074,23245.416054348258,49747.52630933278
2024-04-23,66407.2734375,31309.588740375806,23095.725454668252,49277.66835738357
2024-04-24,64276.8984375,30232.76047664418,22354.804263832186,47034.785461037915
2024-04-25,64481.70703125,30325.66500311206,22426.03445906763,47228.29261573109
2024-04-26,63755.3203125,29952.21500202093,22173.40508036024,46450.4484150366
2024-04-27,63419.140625,29774.28193836777,22056.485451469835,46079.83869145906
2024-04-28,63113.23046875,29611.557763539313,21950.093235424494,45740.90695941115
2024-04-29,63841.12109375,29966.58604996678,22203.245656323823,46480.381301018446
2024-04-30,60636.85546875,28352.360754034897,21088.837018112205,43118.175433067285
2024-05-01,58254.01171875,27149.968427283035,20260.109949485188,40613.760128231705
2024-05-02,59123.43359375,27576.602935255614,20562.48539557516,41502.380229645605
2024-05-03,62889.8359375,29453.855921523944,21872.39905382735,45412.43604525373
2024-05-04,63891.47265625,29946.00427789105,22220.757380620227,46437.51234398981
2024-05-05,64031.1328125,30006.341707984797,22269.32965981103,46563.186784868376
2024-05-06,63161.94921875,29561.449636398866,21967.03708534108,45636.538728081716
2024-05-07,62334.81640625,29137.746364280494,21679.369313978248,44754.023981610655
2024-05-08,61187.94140625,28554.04698242831,21280.498696955372,43538.25968171476
2024-05-09,63049.9609375,29477.31338140203,21928.088782481987,45461.29465839037
2024-05-10,60792.77734375,28337.486476289643,21143.064945731705,43087.19438968836
2024-05-11,60793.7109375,28328.818122942823,21143.38963945605,43069.1394201859
2024-05-12,61448.39453125,28647.53438617772,21371.081453292623,43732.98088838765
2024-05-13,62901.44921875,29365.960335231073,21876.43802639005,45229.36181345618
2024-05-14,61552.7890625,28681.125881707063,21407.3887327202,43802.94728258718
2024-05-15,66267.4921875,31032.903608217755,23047.111060391868,48701.37186564783
2024-05-16,65231.58203125,30504.18217367341,22686.83280582733,47600.11895242897
2024-05-17,67051.875,31405.945081112815,23319.9108479921,49478.36515916009
2024-05-18,66940.8046875,31340.246829419404,23281.281804652765,49341.5248755179
2024-05-19,66278.3671875,30998.45175089588,23050.893266787618,48629.61345798234
2024-05-20,71448.1953125,33577.43670268034,24848.903105803187,54001.27896223383
2024-05-21,70136.53125,32909.84474695828,24392.72065005508,52610.77814640445
2024-05-22,69122.3359375,32391.416230936225,24039.994581321705,51530.96394508115
2024-05-23,67929.5625,31783.711819663942,23625.160988311025,50265.200521159626
2024-05-24,68526.1015625,32072.23811080822,23832.630768311134,50866.16049346847
2024-05-25,69265.9453125,32432.438839208742,24089.940355723033,51616.408309384016
2024-05-26,68518.09375,32047.520708608376,23829.845738457945,50814.67759642414
2024-05-27,69394.5546875,32476.137760438694,24134.66929371643,51707.42705983525
2024-05-28,68296.21875,31915.68482736749,23752.680033257333,50540.08186642803
2024-05-29,67578.09375,31545.798886635817,23502.923990227748,49769.66110574807
2024-05-30,68364.9921875,31929.706115014244,23776.598684767225,50569.28625055021
2024-05-31,67491.4140625,31481.962063117622,23472.77774025589,49636.697917049976
2024-06-01,67706.9375,31579.749292068514,23547.734441290017,49840.375059155194
2024-06-02,67751.6015625,31591.94121849713,23563.268115115086,49865.769139326796
2024-06-03,68804.78125,32109.170628191816,23929.55252430448,50943.0857696231
2024-06-04,70567.765625,32981.6975759618,24542.699262578437,52760.437555108656
2024-06-05,71082.8203125,33229.02167620343,24721.82966563339,53275.579117574445
2024-06-06,70757.1640625,33055.25736745479,24608.569973535425,52913.652328304364
2024-06-07,69342.5859375,32336.231981469165,24116.595129244793,51416.02285981615
2024-06-08,69305.7734375,32307.376292259334,24103.792143227,51355.92048883387
2024-06-09,69647.9921875,32468.337307098525,24222.812092192056,51691.17980484607
2024-06-10,69512.28125,32389.90938764238,24175.61330821178,51527.82540092785
2024-06-11,67332.03125,31287.638116747235,23417.34613631935,49231.948273727874
2024-06-12,68241.1875,31732.80655905757,23733.540764685742,50159.17197213883
2024-06-13,66756.3984375,30978.999056304514,23217.147322062792,48589.096211680124
2024-06-14,66011.09375,30595.73348132297,22957.938480146135,47790.80754129802
2024-06-15,66191.0,30675.906805342893,23020.50791181373,47957.79737918016
2024-06-16,66639.046875,30890.33248646259,23176.33372847764,48404.41612881627
2024-06-17,66490.296875,30805.82704995316,23124.600100765678,48228.4031055897
2024-06-18,65140.74609375,30120.007261010232,22655.24105743411,46799.9362586433
2024-06-19,64960.296875,30019.852661039895,22592.482787156954,46591.3282133034
2024-06-20,64828.65625,29944.167533825363,22546.69961347279,46433.686662598775
2024-06-21,64096.19921875,29567.625504017607,22291.95904628157,45649.40219788346
2024-06-22,64252.578125,29636.304579332522,22346.345924385372,45792.45112086292
2024-06-23,63180.796875,29089.92242696829,21973.592094629686,44654.4133987107
2024-06-24,60277.4140625,27626.47238137255,20963.827217136066,41606.25132173441
2024-06-25,61804.640625,28382.218076695855,21494.97995942978,43180.36406665207
2024-06-26,60811.27734375,27875.47392817184,21149.49904396815,42124.8867711276
2024-06-27,61604.80078125,28263.71573279364,21425.477841254462,42933.540232929416
2024-06-28,60320.13671875,27611.12408567952,20978.685691040628,41574.28296516597
2024-06-29,60887.37890625,27886.122632242146,21175.9663374315,42147.066534634905
2024-06-30,62678.29296875,28773.82602109467,21798.82671641293,43996.028727534416
2024-07-01,62851.98046875,28851.385971079253,21859.23333465307,44157.57527225365
2024-07-02,62029.015625,28429.81651507548,21573.015137365048,43279.50496676596
2024-07-03,60173.921875,27491.501485161865,20927.833763023653,41325.12579335505
2024-07-04,56977.703125,25881.857004278576,19816.223740176705,37972.46112344805
2024-07-05,56662.375,25715.384514309702,19706.55605731378,37625.72217440769
2024-07-06,58303.5390625,26528.731066061744,20277.335019489386,39319.80945941697
2024-07-07,55849.109375,25290.840600409218,19423.71114252599,36741.4564884985
2024-07-08,56705.09765625,25711.109243093342,19721.41453121834,37616.817381497465
2024-07-09,58009.2265625,26355.66899565233,20174.976341802154,38959.34533454128
2024-07-10,57742.49609375,26213.378211165505,20082.210393770227,38662.97350109111
2024-07-11,57344.9140625,26005.599698849663,19943.935699386013,38230.19987580901
2024-07-12,57899.46484375,26274.689759759203,20136.802413097364,38790.676894771284
2024-07-13,59231.953125,26933.271824523377,20600.227305014916,40162.41136594943
2024-07-14,60787.79296875,27703.503582303932,21141.331434466985,41766.69655601462
2024-07-15,64870.15234375,29738.73133115651,22561.13150231691,46005.791741212306
2024-07-16,65097.1484375,29842.65775456097,22640.07826807242,46222.255968037556
2024-07-17,64118.79296875,29342.93441971815,22299.81690612101,45181.40204696783
2024-07-18,63974.06640625,29260.8225804586,22249.482586091384,45010.374552551475
2024-07-19,66710.15625,30621.386989652485,23201.064793573976,47844.24021668502
2024-07-20,67163.6484375,30838.461554680114,23358.784430538057,48296.37622158978
2024-07-21,68154.5234375,31324.57839600239,23703.399948918475,49308.88971677702
2024-07-22,67585.25,31029.255596291507,23505.412855930696,48693.77356624334
2024-07-23,65927.671875,30189.0174048901,22928.92526183162,46943.67475121046
2024-07-24,65372.1328125,29900.90715100033,22735.714834679853,46343.581326403946
2024-07-25,65777.2265625,30093.945835775812,22876.602022921474,46745.65394930818
2024-07-26,67912.0625,31153.1434912997,23619.074679168443,48951.81475083784
2024-07-27,67813.3359375,31093.497471434013,23584.738657456466,48827.58042091019
2024-07-28,68255.8671875,31304.917236251626,23738.646199899544,49267.93826665953
2024-07-29,66819.9140625,30575.563575672284,23239.237363727614,47748.79644451638
2024-07-30,66201.015625,30255.590144994007,23023.99123695694,47082.33647209109
2024-07-31,64619.25,29453.525339213327,22473.870403536268,45411.7474884659
2024-08-01,65357.5,29813.51506767026,22730.625702079826,46161.5558209647
2024-08-02,61415.06640625,27829.402326259882,21359.49029489876,42028.92605815608
2024-08-03,60680.09375,27452.113513302047,21103.874820768287,41243.08614842598
2024-08-04,58116.9765625,26159.43740307221,20212.450616665774,38550.62233056344
2024-08-05,53991.45703125,24084.72703163218,18777.63991718272,34229.290356188816
2024-08-06,56034.31640625,25099.635841576695,19488.12412810128,36343.203677229205
2024-08-07,55027.4609375,24587.00223745717,19137.95077697481,35275.45946815051
2024-08-08,61710.13671875,27925.281424507775,21462.112531508683,42228.628830473775
2024-08-09,60880.11328125,27500.34876288546,21173.43943229641,41343.55343734789
2024-08-10,60945.8125,27524.10059781305,21196.288904052908,41393.02519260374
2024-08-11,58719.484375,26400.041695743308,20421.99626281987,39051.76747226809
2024-08-12,59354.515625,26709.228176036067,20642.85320583137,39695.759733417326
2024-08-13,60609.56640625,27328.812445878226,21079.34617979299,40986.267243740374
2024-08-14,58737.26953125,26382.09575286952,20428.18174619625,39014.38857937859
2024-08-15,57560.09765625,25783.764945516406,20018.774206470276,37768.14906341484
2024-08-16,58894.10546875,26443.158960512992,20482.72757478436,39141.57471353978
2024-08-17,59478.97265625,26727.198052602726,20686.138003954547,39733.18847684679
2024-08-18,58483.96484375,26219.97985521416,20340.08513845965,38676.723803737485
2024-08-19,59493.453125,26716.722224961883,20691.174153059805,39711.3687908002
2024-08-20,59012.79296875,26467.076738489777,20524.005792862095,39191.39210499349
2024-08-21,61175.19140625,27541.093688036042,21276.06438600863,41428.41942648569
2024-08-22,60381.9140625,27134.64311684233,21000.171177444634,40581.839646734
2024-08-23,64094.35546875,28984.684435511415,22291.31781013976,44435.21735879025
2024-08-24,64178.9921875,29017.436753696267,22320.753537861267,44503.435863770705
2024-08-25,64333.54296875,29085.18789899871,22374.504614027857,44644.55203811784
2024-08-26,62880.66015625,28347.945636853743,21869.207817180937,43108.97936054162
2024-08-27,59504.1328125,26647.599498820684,20694.888431898158,39567.39580510458
2024-08-28,59027.625,26400.031817051058,20529.164211570664,39051.74689633168
2024-08-29,59388.1796875,26571.719687892622,20654.561199623953,39409.348755411884
2024-08-30,59119.4765625,26428.233809410503,20561.10918326234,39110.48770806211
2024-08-31,58969.8984375,26344.44369823281,20509.087542707024,38935.964607607726
2024-09-01,57325.48828125,25512.094465309674,19937.179624527515,37202.297391407126
