swing_w,tol%,1.b,d%,N,cooldown,lifetime_w,W1-BEAR,W2-EARLYBULL,W3-MIDCHOP,W4-LATEBULL,W5-FULL,geo_4w,worst_4w
4,2.0,1.5,33,5,14,13,0.09057133265230914,1.6320134633505168,0.9357080422496522,1.263036613606064,3.6174609510669558,0.646498764710045,0.09057133265230914
4,3.0,1.5,33,5,7,13,0.068180030037445,1.791667951099252,0.7950673044826081,1.6540258225371112,4.830859301178697,0.6330896642084239,0.068180030037445
2,3.0,1.5,20,7,7,26,0.025913151924085078,3.8472551763797633,0.8845574931268232,1.7081126331919827,9.80116864371626,0.6229862352237325,0.025913151924085078
4,2.0,1.5,33,7,7,13,0.11131737565835725,1.2384584053982794,0.9213777834627058,1.1811048083721167,2.4324793490472896,0.6223613862683809,0.11131737565835725
2,3.0,1.5,50,5,14,26,0.042314739663697115,2.0793792534536593,0.9017429806785437,1.8472801640223524,5.773535729991244,0.6187429011025045,0.042314739663697115
4,2.0,1.0,33,7,14,13,0.05087569165632288,2.2405329315605615,0.9216985498273726,1.3076099573575486,4.595584671996221,0.6088105859912312,0.05087569165632288
2,3.0,1.5,20,5,7,13,0.03683133607148765,2.658950383189897,0.8245598534166677,1.6727209102771285,8.247472661961416,0.6062382644377512,0.03683133607148765
4,2.0,1.5,50,5,14,26,0.05379518859829204,1.8257071946523105,0.9357080422496522,1.3269587638878808,4.02273669695493,0.5909395915799454,0.05379518859829204
2,1.0,1.0,20,5,14,13,0.02235598499119104,3.042802089175616,0.9195057248190897,1.9466689237045072,6.987086026148727,0.5907156979352411,0.02235598499119104
2,3.0,1.5,20,7,14,26,0.02865027832101636,2.3287307109269313,0.959680410302151,1.501975783487552,5.035410681347294,0.5568771768356368,0.02865027832101636
2,1.0,1.5,50,5,14,26,0.02962989531090469,2.1898162168845086,0.923379529866523,1.4983331132188429,5.035262443073877,0.5473707689277493,0.02962989531090469
4,3.0,1.5,33,7,7,26,0.04129991230162484,1.7046264249539522,0.9140939865010309,1.338948495893599,5.035598003137561,0.5417928475298505,0.04129991230162484
4,1.0,1.0,50,5,7,13,0.07134502739134053,1.0,0.9269144338270899,1.2604628703011866,1.7726633111165437,0.5373204289552772,0.07134502739134053
4,1.0,1.5,50,5,7,13,0.07192846179148701,1.0,0.9668765897964687,1.1226427157726393,1.3464675430556743,0.5286014440416991,0.07192846179148701
4,1.0,1.0,20,7,14,13,0.07479514597835714,1.0,0.9477960241622075,1.0873108126859277,1.7007763843781525,0.5269088594842738,0.07479514597835714
4,3.0,1.0,50,7,7,26,0.018603455931238647,2.7602418367823334,0.8433387478351082,1.6764847002182783,5.339173176978232,0.5190815625452267,0.018603455931238647
2,2.0,1.5,50,5,14,26,0.01773846213507295,2.1354293507019504,0.9074849458444872,1.9456891532469929,6.869806051141275,0.5085439769383584,0.01773846213507295
4,1.0,1.0,33,7,7,13,0.0455627295822039,1.0,0.9477960241622075,1.1830928762727282,1.6446984246956555,0.4754292133475972,0.0455627295822039
4,1.0,1.5,33,5,14,26,0.02769181262924966,1.3408935161101716,0.9463153463515844,1.1594459059334203,2.93231280278754,0.4492706132956307,0.02769181262924966
4,1.0,1.0,50,7,7,26,0.012536247763343064,1.4205862364089887,0.9305800623889114,1.3082320366123856,2.8084169419275478,0.3837235231571252,0.012536247763343064
4,3.0,1.0,20,5,7,13,0.0,3.7263837598432614,0.7872306770508065,1.610027100734089,8.872103658343969,0.0,0.0
4,3.0,1.0,20,5,7,26,0.0,5.454239527401681,0.7872306770508065,2.10987311962818,9.770030230047261,0.0,0.0
4,3.0,1.0,33,5,14,13,0.0,3.34694981733651,0.8695483337248641,1.3698390499556525,7.226147361027903,0.0,0.0
4,3.0,1.0,33,5,7,26,0.0,4.277996686353442,0.7872306770508065,1.9985553668752178,7.366435637708029,0.0,0.0
4,3.0,1.0,33,5,7,13,0.0,3.1827680352561,0.7872306770508065,1.6125822015069646,7.003019938660308,0.0,0.0
4,3.0,1.0,33,7,14,26,0.0,2.968003353829538,0.9068202383749028,1.4251280034316862,5.544420700390925,0.0,0.0
4,3.0,1.0,20,5,14,13,0.0,3.9897842113243387,0.8695483337248641,1.3620141448985137,9.319683570255847,0.0,0.0
4,3.0,1.0,33,7,7,26,0.0,3.1312049444113406,0.8433387478351082,1.767316271187188,6.8558719920917115,0.0,0.0
4,3.0,1.0,33,7,7,13,0.0,2.4625281630575993,0.8433387478351082,1.456558639208095,5.426276933739002,0.0,0.0
4,3.0,1.0,33,5,14,26,0.0,3.9805013589458116,0.8695483337248641,1.6121253907603157,7.3865924395828415,0.0,0.0
4,2.0,1.5,33,7,7,26,0.0,1.3905553116367018,0.9213777834627058,1.198645326104695,3.48067008098053,0.0,0.0
2,1.0,1.5,20,5,7,13,0.0,3.263691532687732,0.9543299714569974,1.6201894900694895,7.8267535072572,0.0,0.0
