tol%,d%,N,cd,lt_w,stop,W1-BEAR,W2-EARLYBULL,W3-MIDCHOP,W4-LATEBULL,W5-FULL,geo_4w,worst_4w,any_liq,max_dd_any%,stops
2.0,33,5,14,13,0.2,0.7811682385921401,1.9785057814595006,0.9543299714569974,1.9763943615756727,5.643104927910986,1.3066627712498875,0.7811682385921401,False,31.80604373090987,2
2.0,33,5,14,13,0.25,0.6858444963778096,1.9785057814595006,0.9543299714569974,1.9763943615756727,5.643104927910986,1.2648347469093213,0.6858444963778096,False,40.1275585939381,2
2.0,33,5,14,13,0.3,0.6290086939822386,1.9785057814595006,0.9543299714569974,1.9763943615756727,5.643104927910986,1.2377745114928527,0.6290086939822386,False,45.08917637561785,2
2.0,33,5,14,13,1.0,0.18172371212166205,1.9785057814595006,0.9543299714569974,1.9763943615756727,5.643104927910986,0.9074658138841185,0.18172371212166205,False,84.13599239542093,0
2.0,33,5,14,26,0.2,0.5583825374956416,2.757993685299987,0.9074849458444872,2.0306123279844277,9.378521148683872,1.297919883948235,0.5583825374956416,False,57.25016612238966,2
2.0,33,5,14,26,0.25,0.4954953418074006,2.757993685299987,0.9074849458444872,2.0306123279844277,9.378521148683872,1.2597223155969426,0.4954953418074006,False,62.06481734833717,2
2.0,33,5,14,26,0.3,0.4237267276349665,2.757993685299987,0.9074849458444872,2.0306123279844277,9.378521148683872,1.211396720464096,0.4237267276349665,False,67.55943103604014,1
2.0,33,5,14,26,1.0,0.0,2.757993685299987,0.9074849458444872,2.0306123279844277,9.378521148683872,0.0,0.0,True,100.0,0
2.0,33,7,7,13,0.2,0.8430621457156148,1.997144931353667,0.931265780057614,1.8794996002503768,5.317431070266189,1.31022615185893,0.8430621457156148,False,27.196886793161923,2
2.0,33,7,7,13,0.25,0.8389300104829392,1.997144931353667,0.931265780057614,1.8794996002503768,5.317431070266189,1.308617726185366,0.8389300104829392,False,27.553719691732027,2
2.0,33,7,7,13,0.3,0.8099564003089558,1.997144931353667,0.931265780057614,1.8794996002503768,5.317431070266189,1.2971696432550193,0.8099564003089558,False,30.055752349973165,2
2.0,33,7,7,13,1.0,0.5293765771842411,1.997144931353667,0.931265780057614,1.8794996002503768,5.317431070266189,1.166332954318999,0.5293765771842411,False,54.28538326189618,0
2.0,33,7,7,26,0.2,0.7872065931197986,2.45627701114162,0.8880880069199681,1.8410824359159275,7.130282939720646,1.3334410679620978,0.7872065931197986,False,40.34403929948984,2
2.0,33,7,7,26,0.25,0.7833482250085562,2.45627701114162,0.8880880069199681,1.8410824359159275,7.130282939720646,1.331804143798394,0.7833482250085562,False,40.3977448594169,2
2.0,33,7,7,26,0.3,0.697142333898364,2.45627701114162,0.8880880069199681,1.8410824359159275,7.130282939720646,1.293546394857149,0.697142333898364,False,46.95685274086373,1
2.0,33,7,7,26,1.0,0.20485427913600351,2.45627701114162,0.8880880069199681,1.8410824359159275,7.130282939720646,0.9523857878929008,0.20485427913600351,False,84.41334693575013,0
2.0,33,7,14,13,0.2,0.9068218277090433,1.3776894934616712,0.9812795026273456,1.3880316902013596,2.3127562131511756,1.1421321458602323,0.9068218277090433,False,14.422147791454965,2
2.0,33,7,14,13,0.25,0.8641676399865112,1.3776894934616712,0.9812795026273456,1.3880316902013596,2.3127562131511756,1.128457906316642,0.8641676399865112,False,18.44747411406481,2
2.0,33,7,14,13,0.3,0.8383511826683331,1.3776894934616712,0.9812795026273456,1.3880316902013596,2.3127562131511756,1.1199338184095293,0.8383511826683331,False,20.883803833327075,2
