date,btc_close,spot_hodl,lev2_hodl,lev3_hodl,v2_best
2023-01-08,17091.14453125,5944.113669586387,4389.192374782342,3083.788562173509,5853.927698819095
2023-01-09,17196.5546875,5980.774172312417,4458.924915731014,3188.3873735965176,5943.21053477064
2023-01-10,17446.29296875,6067.630422850985,4628.996838554441,3443.495257831657,6160.964016557354
2023-01-11,17934.896484375,6237.561396807948,4965.116249630281,3947.674374445418,6591.318250476688
2023-01-12,18869.587890625,6562.6368740281505,5611.32962194627,4916.9944329194,7418.704743572522
2023-01-13,19909.57421875,6924.33277671552,6330.566827654979,5995.850241482465,8339.588115581091
2023-01-14,20976.298828125,7295.327962010252,7068.180001467236,7102.270002200851,9283.999363145602
2023-01-15,20880.798828125,7262.11410354644,6997.395016077484,6996.092524116221,9193.369018224745
2023-01-16,21169.6328125,7362.567413248746,7193.884095034147,7290.826142551217,9444.946000277801
2023-01-17,21161.51953125,7359.745702514561,7183.8248261442695,7275.737239216402,9432.066503247162
2023-01-18,20688.78125,7195.332484044787,6850.681189714293,6776.021784571438,9005.52233555976
2023-01-19,21086.79296875,7333.756619055272,7123.129205763828,7184.693808645741,9354.354189258875
2023-01-20,22676.552734375,7886.657727400114,8224.199427817073,8836.299141725609,10764.121719156748
2023-01-21,22777.625,7921.809559076402,8289.750005434205,8934.625008151306,10848.05013175005
2023-01-22,22720.416015625,7901.912898239861,8245.215536022177,8867.823304033267,10791.029927515276
2023-01-23,22934.431640625,7976.345198530901,8389.29432948514,9083.94149422771,10975.502816439814
2023-01-24,22636.46875,7872.7169547959575,8177.314211842375,8765.97131776356,10704.091710362103
2023-01-25,23117.859375,8040.1393640583265,8507.334946748677,9261.002420123015,11126.637436279882
2023-01-26,23032.77734375,8010.548761505957,8443.347412387036,9165.021118580555,11044.71028353839
2023-01-27,23078.728515625,8026.530077934257,8470.494127196875,9205.741190795312,11079.467882387027
2023-01-28,23031.08984375,8009.961867410066,8432.551729028046,9148.82759354207,11030.887910035108
2023-01-29,23774.56640625,8268.534907389509,8944.7366880425,9917.105032063748,11686.669630454508
2023-01-30,22840.138671875,7943.551132371789,8290.003007327636,8935.004510991455,10848.374065543936
2023-01-31,23139.283203125,8047.590337828973,8493.252864039307,9239.87929605896,11108.607284742422
2023-02-01,23723.76953125,8250.868308262243,8894.858283920887,9842.287425881332,11622.807259857793
2023-02-02,23471.87109375,8163.260778938886,8714.745268806812,9572.117903210217,11392.197553651833
2023-02-03,23449.322265625,8155.418542437645,8694.167544678865,9541.2513170183,11365.850635232156
2023-02-04,23331.84765625,8114.562154491331,8607.586031493543,9411.379047240316,11254.995029900756
2023-02-05,22955.666015625,7983.730282570876,8341.13204948309,9011.698074224636,10913.837704485262
2023-02-06,22760.109375,7915.717815729227,8200.357685110357,8800.536527665536,10733.595678173251
2023-02-07,23264.291015625,8091.0666916640075,8546.200796964918,9319.301195447379,11176.399760752303
2023-02-08,22939.3984375,7978.072596315454,8315.425762710021,8973.138644065033,10880.924373726633
2023-02-09,21819.0390625,7588.423824484507,7531.575164753438,7797.362747130157,9877.312524856936
2023-02-10,21651.18359375,7530.045523108179,7410.300534686916,7615.450802030374,9722.037200682478
2023-02-11,21870.875,7606.451798217115,7558.549213825859,7837.823820738788,9911.849049204364
2023-02-12,21788.203125,7577.699421723,7496.497841184594,7744.746761776892,9832.400882699489
2023-02-13,21808.1015625,7584.619881270392,7505.7879883506175,7758.681982525926,9844.295626159364
2023-02-14,22220.8046875,7728.153527148122,7788.218387989787,8182.32758198468,10205.90853593809
2023-02-15,24307.841796875,8454.002272273834,9234.843476877848,10352.265215316771,12058.11109069158
2023-02-16,23623.474609375,8215.986828264386,8753.88299676199,9630.824495142984,11442.307979817295
2023-02-17,24565.6015625,8543.64830759461,9404.079766437886,10606.11964965683,12274.794660116637
2023-02-18,24641.27734375,8569.967518982841,9451.576208702956,10677.364313054433,12335.607259304092
2023-02-19,24327.642578125,8460.888768042529,9228.342173561508,10342.51326034226,12049.787074535461
2023-02-20,24829.1484375,8635.307036441,9571.997526136583,10857.996289204875,12489.79003513911
2023-02-21,24436.353515625,8498.697246488533,9293.678727883758,10440.518091825636,12133.441460017937
2023-02-22,24188.84375,8412.616049379842,9116.468764036745,10174.703146055115,11906.548707855382
2023-02-23,23947.4921875,8328.676608155809,8943.592675623788,9915.38901343568,11685.204881404545
2023-02-24,23198.126953125,8068.05555232091,8417.509730622596,9126.264595933893,11011.628719738204
2023-02-25,23175.375,8060.142671159978,8396.847882698035,9095.271824047053,10985.174092477995
2023-02-26,23561.212890625,8194.332881518038,8660.311703685244,9490.467555527865,11322.502931902945
2023-02-27,23522.87109375,8180.998022725844,8628.73338728722,9443.10008093083,11282.071282572026
2023-02-28,23147.353515625,8050.397104500531,8362.701312573894,9044.05196886084,10941.454150866437
2023-03-01,23646.55078125,8224.012469170593,8704.997634432515,9557.496451648774,11379.717061346293
2023-03-02,23475.466796875,8164.511325270526,8581.096639837222,9371.644959755831,11221.079042077388
2023-03-03,22362.6796875,7777.49610483978,7802.3997013128255,8203.599551969237,10224.065738497657
2023-03-04,22353.349609375,7774.251205423026,7791.245351756062,8186.868027634093,10209.78414273083
2023-03-05,22435.513671875,7802.826970267914,7843.715185263678,8265.572777895517,10276.964478822607
2023-03-06,22429.7578125,7800.825145151486,7835.031039943731,8252.546559915598,10265.84563658006
2023-03-07,22219.76953125,7727.793511093929,7684.33109572196,8026.496643582941,10072.895283490772
2023-03-08,21718.080078125,7553.311390791508,7330.834868282642,7496.252302423965,9620.292449081138
2023-03-09,20363.021484375,7082.0367903414,6384.036445308222,6076.054667962336,8408.048536446015
2023-03-10,20187.244140625,7020.903347237134,6257.557017091348,5886.335525637023,8246.109190953866
2023-03-11,20632.41015625,7175.72723242947,6562.8993511365625,6344.349026704845,8637.057651295896
2023-03-12,22163.94921875,7708.379815190465,7623.579488769439,7935.369233154159,9995.11128647097
2023-03-13,24197.533203125,8415.63814640834,9033.046768317345,10049.570152476017,11799.738425923333
2023-03-14,24746.07421875,8606.41472917865,9409.436085020458,10614.154127530688,12281.652682308371
2023-03-15,24375.9609375,8477.693366466456,9146.906743576186,10220.360115364281,11945.52031418071
2023-03-16,25052.7890625,8713.08680676046,9612.46577208014,10918.698658120215,12541.604004839213
2023-03-17,27423.9296875,9537.743656148376,11256.056824662282,13384.085236993425,14644.162362876235
2023-03-18,26965.87890625,9378.438589994697,10931.81962920093,12897.729443801396,14291.292762152632
2023-03-19,28038.67578125,9751.545643048838,11672.182807923378,14008.274211885071,15097.035172101987
2023-03-20,27767.236328125,9657.14196160812,11477.581159864982,13716.371739797474,14885.24884156451
2023-03-21,28175.81640625,9799.241656749244,11755.901005153177,14133.851507729769,15188.146269913403
2023-03-22,27307.4375,9497.228943815759,11146.177241919919,13219.26586287988,14524.579646788392
2023-03-23,28333.97265625,9854.246675625342,11854.300157533708,14281.450236300563,15295.23475358553
2023-03-24,27493.28515625,9561.864731779306,11263.79915100257,13395.698726503859,14652.588390619545
2023-03-25,27494.70703125,9562.359244397141,11259.0507606916,13388.576141037405,14647.420684333634
2023-03-26,27994.330078125,9736.122691142324,11600.735980567282,13901.103970850927,15019.27909169227
2023-03-27,27139.888671875,9438.95728870454,11000.74180131849,13001.11270197774,14366.301242661855
2023-03-28,27268.130859375,9483.558522890035,11084.254134575745,13126.38120186362,14457.188297276465
2023-03-29,28348.44140625,9859.278749077155,11829.779019700542,14244.668529550816,15268.548228296026
2023-03-30,28033.5625,9749.767299596238,11604.906260358948,13907.359390538426,15023.817636268865
2023-03-31,28478.484375,9904.506275341831,11908.441508084929,14362.662262127396,15354.15716291757
2023-04-01,28411.03515625,9881.048172671075,11855.596673839813,14283.395010759725,15296.645761322063
2023-04-02,28199.30859375,9807.411983352702,11702.439848013059,14053.65977201959,15129.964119813652
2023-04-03,27790.220703125,9665.135676562353,11412.088153026421,13618.132229539637,14813.972345539967
2023-04-04,28168.08984375,9796.554442578701,11669.04775239357,14003.571628590358,15093.623269308184
2023-04-05,28177.984375,9799.995652636326,11670.050175117238,14005.075262675864,15094.714212948238
2023-04-06,28044.140625,9753.446256104746,11571.099314300416,13856.64897145063,14987.025301137837
2023-04-07,27925.859375,9712.309327346393,11482.9980711873,13724.497106780955,14891.144103928666
2023-04-08,27947.794921875,9719.938271317415,11492.423996166552,13738.635994249835,14901.402403810476
2023-04-09,28333.05078125,9853.926057554438,11754.487213006065,14131.730819509103,15186.607630061346
2023-04-10,29652.98046875,10312.983207531497,12666.413723035666,15499.620584553504,16179.063609781822
2023-04-11,30235.05859375,10515.423631182088,13064.985316158138,16097.477974237212,16612.831853813102
2023-04-12,30139.052734375,10482.033840344622,12991.916514179,15987.874771268507,16533.310567111115
2023-04-13,30399.06640625,10572.463759677736,13166.432874589422,16249.649311884139,16723.237939046772
2023-04-14,30485.69921875,10602.59370703582,13220.331213081368,16330.496819622058,16781.89587666018
2023-04-15,30318.49609375,10544.44228370119,13097.70170104189,16146.55255156284,16648.437323613143
2023-04-16,30315.35546875,10543.35000857828,13089.191140790921,16133.786711186389,16639.175221547957
2023-04-17,29445.044921875,10240.66549210216,12477.67770854342,15216.516562815134,15973.660889155397
2023-04-18,30397.552734375,10571.937321107926,13133.878204162287,16200.817306243434,16687.808464217498
2023-04-19,28822.6796875,10024.213651187723,12032.41633613117,14548.62450419676,15489.079832755644
2023-04-20,28245.98828125,9823.646669570084,11625.388184894151,13938.08227734123,15046.108257560798
2023-04-21,27276.91015625,9486.611866594934,10945.626611823896,12918.439917735846,14306.31899761717
2023-04-22,27817.5,9674.6231185037,11315.844341770322,13473.766512655486,14709.22953464273
2023-04-23,27591.384765625,9595.982706032044,11152.805927203393,13229.208890805092,14531.79369120416
2023-04-24,27525.33984375,9573.013002498958,11101.12271233572,13151.684068503582,14475.546488077083
2023-04-25,28307.59765625,9845.073738274734,11639.337139644307,13959.005709466459,15061.289002281326
2023-04-26,28422.701171875,9885.105485674272,11713.469571151978,14070.204356727969,15141.967844415898
2023-04-27,29473.787109375,10250.661711448394,12438.431625673355,15157.647438510034,15930.949103505325
2023-04-28,29340.26171875,10204.223036835368,12339.4317426252,15009.147613937803,15823.206840458733
2023-04-29,29248.48828125,10172.30523616665,12269.492758146065,14904.239137219098,15747.091755966188
2023-04-30,29268.806640625,10179.371739962442,12277.518142693672,14916.277214040507,15755.825837930282
2023-05-01,28091.568359375,9769.941104866952,11452.794907839769,13679.192361759655,14858.273790651163
2023-05-02,28680.537109375,9974.778012742434,11856.483856783088,14284.725785174633,15297.611288705546
2023-05-03,29006.30859375,10088.077782099264,12077.03054882749,14615.545823241238,15537.633791527549
2023-05-04,28847.7109375,10032.919246943455,11960.693726967704,14441.040590451557,15411.02361708194
2023-05-05,29534.384765625,10271.736915405738,12432.166021743025,15148.249032614542,15924.13020305795
2023-05-06,28904.623046875,10052.712657892755,11988.085879122327,14482.128818683492,15440.834687277047
2023-05-07,28454.978515625,9896.331193809354,11669.38515223924,14004.077728358861,15093.990463912913
2023-05-08,27694.2734375,9631.766263992105,11134.47623284635,13201.714349269525,14511.845357022597
2023-05-09,27658.775390625,9619.420430435583,11104.01291347504,13156.019370212562,14478.691914130353
2023-05-10,27621.755859375,9606.545441206952,11072.499007753057,13108.748511629583,14444.39511078694
2023-05-11,27000.7890625,9390.579961603464,10634.933700569116,12452.400550853672,13968.189735839747
2023-05-12,26804.990234375,9322.483264590644,10493.146816584725,12239.720224877088,13813.882081320884
2023-05-13,26784.078125,9315.210261020373,10473.011683287568,12209.517524931352,13791.968875351487
2023-05-14,26930.638671875,9366.182420813935,10569.336293422204,12354.004440133307,13896.799620231643
2023-05-15,27192.693359375,9457.322183121827,10745.941424728113,12618.912137092171,14089.00021609784
2023-05-16,27036.650390625,9403.052140416741,10631.759508033694,12447.639262050541,13964.735239969836
2023-05-17,27398.802734375,9529.004775889522,10877.94737611372,12816.92106417058,14232.66321346709
2023-05-18,26832.208984375,9331.949648989199,10478.237952523683,12217.356928785524,13797.656660603878
2023-05-19,26890.12890625,9352.093566134658,10512.91453067492,12269.37179601238,13835.395422405334
2023-05-20,27129.5859375,9435.374110051958,10673.81439404349,12510.721591065234,14010.503865662633
2023-05-21,26753.826171875,9304.688961655476,10406.86128387353,12110.291925810297,13719.976934403057
2023-05-22,26851.27734375,9338.581416417663,10469.043044548056,12203.564566822082,13787.649778137993
2023-05-23,27225.7265625,9468.810770904027,10723.820467058238,12585.730700587359,14064.925823616475
2023-05-24,26334.818359375,9158.96261422504,10098.628776131729,11647.943164197597,13384.52534692518
2023-05-25,26476.20703125,9208.136052298785,10191.45077064784,11787.176155971763,13485.544170803989
2023-05-26,26719.291015625,9292.678010956908,10354.959081157514,12032.438621736273,13663.49140527363
2023-05-27,26868.353515625,9344.5203227607,10453.03699257144,12179.555488857162,13770.230280161788
2023-05-28,28085.646484375,9767.881541326738,11293.898700778718,13440.848051168081,14685.345940524816
2023-05-29,27745.884765625,9649.716121033709,11051.778030520043,13077.667045780066,14421.844326777067
2023-05-30,27702.349609375,9634.575068490385,11015.7151803923,13023.572770588453,14382.596875517118
2023-05-31,27219.658203125,9466.700261695767,10674.285546646046,12511.42831996907,14011.016624325337
2023-06-01,26819.97265625,9327.693987518409,10390.676381898818,12086.01457284823,13702.362792726803
2023-06-02,27249.58984375,9477.110159866535,10683.822460499152,12525.733690748732,14021.395714172486
2023-06-03,27075.12890625,9416.434548499112,10556.821377035205,12335.23206555281,13883.17954946127
2023-06-04,27119.06640625,9431.715531810669,10581.724314339233,12372.586471508854,13910.281589777202
2023-06-05,25760.09765625,8959.081021661515,9631.07984542793,10946.619768141896,12875.688585425793
2023-06-06,27238.783203125,9473.351728115877,10653.93724729978,12480.905870949671,13988.87142825829
2023-06-07,26345.998046875,9162.850787610323,10027.437655816111,11541.156483724168,13307.047554270657
2023-06-08,26508.216796875,9219.268699680235,10134.741918736127,11702.11287810419,13423.82753183816
2023-06-09,26480.375,9209.585626373591,10109.850020747015,11664.775031120524,13396.73750568563
2023-06-10,25851.240234375,8990.779416319849,9666.843132989734,11000.264699484602,12914.610020656382
2023-06-11,25940.16796875,9021.707512477322,9723.286300797196,11084.929451195792,12976.037513758938
2023-06-12,25902.5,9008.607003758141,9691.680119156577,11037.520178734867,12941.640285889836
2023-06-13,25918.728515625,9014.251104502084,9697.559769981763,11046.339654972644,12948.039150881636
2023-06-14,25124.67578125,8738.08822353523,9139.991155113934,10209.986732670899,12341.233339400098
2023-06-15,25576.39453125,8895.191078278165,9448.859749952835,10673.289624929253,12677.37718490118
2023-06-16,26327.462890625,9156.404462413548,9965.792675546154,11448.689013319232,13239.958892392977
2023-06-17,26510.67578125,9220.123907627838,10087.699491630157,11631.549237445237,13372.630930392319
2023-06-18,26336.212890625,9159.447616984839,9960.85124177397,11441.276862660956,13234.581095562136
2023-06-19,26851.029296875,9338.495148419772,10313.343207554784,11970.014811332176,13618.200559844667
2023-06-20,28327.48828125,9851.99148071983,11334.424677266468,13501.637015899703,14729.450643323697
2023-06-21,30027.296875,10443.16637127883,12510.508558561703,15265.762837842556,16009.39093215951
2023-06-22,29912.28125,10403.16519128012,12424.264299449513,15136.39644917427,15915.53070358728
2023-06-23,30695.46875,10675.549262229095,12962.627111790127,15943.94066768519,16501.434706256565
2023-06-24,30548.6953125,10624.503061397972,12854.16000829104,15781.240012436563,16383.389201178383
2023-06-25,30480.26171875,10600.702603837946,12800.198671608687,15700.298007413028,16324.662702195064
2023-06-26,30271.130859375,10527.969171757351,12648.415025944443,15472.622538916665,16159.47550223269
2023-06-27,30688.1640625,10673.008771582525,12932.090420331842,15898.135630497763,16468.20141201044
2023-06-28,30086.24609375,10463.66826665176,12507.13120951032,15260.696814265482,16005.715339636667
2023-06-29,30445.3515625,10588.56123222918,12750.564003925821,15625.846005888732,16270.64494725372
2023-06-30,30477.251953125,10599.65584017849,12766.393426320335,15649.5901394805,16287.872218024086
2023-07-01,30590.078125,10638.895552258804,12838.489513149609,15757.734269724413,16366.334892045743
2023-07-02,30620.76953125,10649.56968862784,12853.448044074503,15780.172066111754,16382.614365557005
2023-07-03,31156.439453125,10835.869845365827,13219.546835643258,16329.320253464884,16781.042233224824
2023-07-04,30777.58203125,10704.107365909062,12949.59941231018,15924.39911846527,16487.25657007051
2023-07-05,30514.166015625,10612.494148526128,12760.005481055196,15640.008221582793,16280.920172648952
2023-07-06,29909.337890625,10402.14152299018,12333.058945069504,14999.588417604258,15816.271280441411
2023-07-07,30342.265625,10552.70906743615,12627.862408520985,15441.79361278148,16137.107945377527
2023-07-08,30292.541015625,10535.41539059898,12586.95380561229,15380.430708418433,16092.586827576677
2023-07-09,30171.234375,10493.22626397658,12496.2796166091,15244.419424913653,15993.905475414213
2023-07-10,30414.470703125,10577.821206129473,12659.122808191207,15488.684212286813,16171.128856317113
2023-07-11,30620.951171875,10649.632861256217,12796.356338727943,15694.534508091918,16320.481064528401
2023-07-12,30391.646484375,10569.883191772304,12630.515069845052,15445.77260476758,16139.994855193494
2023-07-13,31476.048828125,10947.02650028685,13378.23347097397,16567.350206460957,16953.742004975706
2023-07-14,30334.068359375,10549.858147852286,12577.566851216134,15366.350276824202,16082.370939652194
2023-07-15,30295.806640625,10536.551139358624,12544.630903545194,15316.946355317796,16046.526518139846
2023-07-16,30249.1328125,10520.318490967964,12505.853415669293,15258.78012350394,16004.324707689433
2023-07-17,30145.888671875,10484.411304853444,12427.748396657338,15141.622594986013,15919.322470873138
2023-07-18,29856.5625,10383.786817706501,12220.269150272832,14830.403725409251,15693.521360281979
2023-07-19,29913.923828125,10403.73646203781,12253.926197058228,14880.889295587345,15730.150558988807
2023-07-20,29792.015625,10361.338118538633,12162.91270718875,14744.369060783129,15631.099943327617
2023-07-21,29908.744140625,10401.935023215698,12237.86535552895,14856.798033293428,15712.67143316039
2023-07-22,29771.802734375,10354.308295623834,12136.39931536785,14704.598973051778,15602.245234131291
2023-07-23,30084.5390625,10463.07457980013,12347.654038972558,15021.481058458841,15832.155222907562
2023-07-24,29176.916015625,10147.413182759286,11710.242796981216,14065.364195471831,15138.45612358559
2023-07-25,29227.390625,10164.967701416852,11739.252853675498,14108.87928051325,15170.027970572839
2023-07-26,29354.97265625,10209.339340458351,11821.87052815422,14232.805792231336,15259.941361800327
2023-07-27,29210.689453125,10159.159215984015,11715.414783675955,14073.122175513938,15144.084832769691
2023-07-28,29319.24609375,10196.914031659675,11784.806266608284,14177.20939991243,15219.604067511122
2023-07-29,29356.91796875,10210.015898930005,11804.883991609584,14207.32598741438,15241.454795631831
2023-07-30,29275.30859375,10181.633048348118,11742.009310616802,14113.013965925207,15173.027841882806
2023-07-31,29230.111328125,10165.913932291363,11704.471530143917,14056.70729521588,15132.175213643566
2023-08-01,29675.732421875,10320.896088692429,12008.243305292832,14512.364957939255,15462.772154735958
2023-08-02,29151.958984375,10138.733399475366,11637.834686819022,13956.752030228537,15059.65387239498
2023-08-03,29178.6796875,10148.026568602563,11650.332209132255,13975.498313698386,15073.25501307358
2023-08-04,29074.091796875,10111.652040893166,11571.516162488924,13857.27424373339,14987.478959928067
2023-08-05,29042.126953125,10100.535016849915,11543.221793392313,13814.832690088475,14956.686000743848
2023-08-06,29041.85546875,10100.440597545137,11536.972690424229,13805.459035636348,14949.885058408743
2023-08-07,29180.578125,10148.686824460441,11627.375932160161,13941.063898240249,15048.27153677094
2023-08-08,29765.4921875,10352.113556244405,12028.018127594343,14542.02719139152,15484.293231736348
2023-08-09,29561.494140625,10281.16526037215,11879.952836693608,14319.929255040417,15323.152743191149
2023-08-10,29429.591796875,10235.291063761075,11782.063268833203,14173.09490324981,15216.618843905602
2023-08-11,29397.71484375,10224.204607118652,11753.755832784085,14130.633749176137,15185.811663865856
2023-08-12,29415.96484375,10230.551758081632,11760.311803655197,14140.467705482803,15192.946572679612
2023-08-13,29282.9140625,10184.278147433075,11661.654015469623,13992.481023204444,15085.576613857393
2023-08-14,29408.443359375,10227.935867846354,11742.832694775472,14114.249042163217,15173.923936604142
2023-08-15,29170.34765625,10145.128779004097,11571.131439823554,13856.69715973534,14987.060263568677
2023-08-16,28701.779296875,9982.165813884703,11239.216210096436,13358.824315144662,14625.834604614778
2023-08-17,26664.55078125,9273.63995444584,9816.60030724604,11224.90046086907,13077.591797654939
2023-08-18,26049.556640625,9059.751699547485,9383.387946429604,10575.081919644417,12606.12376459256
2023-08-19,26096.205078125,9075.975517355684,9410.38999673559,10615.584995103392,12635.510284225613
2023-08-20,26189.583984375,9108.451682546189,9469.87725610707,10704.815884160613,12700.250683403714
2023-08-21,26124.140625,9085.691195889878,9418.904868076914,10628.357302115379,12644.777078080497
2023-08-22,26031.65625,9053.526138912242,9349.142638438296,10523.713957657454,12568.854357113398
2023-08-23,26431.640625,9192.636342252415,9621.84746331329,10932.771194969944,12865.640919593117
2023-08-24,26162.373046875,9098.98801524993,9429.09141649917,10643.637124748766,12655.863169759148
2023-08-25,26047.66796875,9059.094840067477,9343.869609230223,10515.804413845344,12563.115682657466
2023-08-26,26008.462890625,9045.459741471597,9311.172136193582,10466.758204290381,12527.530794752507
2023-08-27,26089.693359375,9073.710812592139,9362.230051947106,10543.34507792067,12583.097480493452
2023-08-28,26106.150390625,9079.434388578233,9368.22954328615,10552.344314929234,12589.62676875213
2023-08-29,27727.392578125,9643.28473989956,10490.144275084862,12235.216412627306,13810.614394469894
2023-08-30,27297.265625,9493.691276626632,10185.26113377303,11777.891700659557,13478.807945832854
2023-08-31,25931.47265625,9018.683377622101,9229.834125737394,10344.751188606102,12439.010070803834
2023-09-01,25800.724609375,8973.21063287523,9133.504709863928,10200.257064795902,12334.1740958046
2023-09-02,25868.798828125,8996.88610372965,9175.45751991053,10263.186279865804,12379.831631514877
2023-09-03,25969.56640625,9031.931968416402,9240.130090102986,10360.195135154489,12450.215240616573
2023-09-04,25812.416015625,8977.276776460889,9125.433340126081,10188.150010189132,12325.389967837313
2023-09-05,25779.982421875,8965.996726279891,9097.493641728317,10146.240462592486,12294.982999247763
2023-09-06,25753.236328125,8956.694726570233,9073.515625473061,10110.273438209599,12268.887556958676
2023-09-07,26240.1953125,9126.053750493931,9406.75804107016,10610.137061605248,12631.557601549332
2023-09-08,25905.654296875,9009.704033810069,9168.65278528215,10252.979177923233,12372.425991369459
2023-09-09,25895.677734375,9006.234294178337,9156.309565442178,10234.464348163276,12358.992779148459
2023-09-10,25832.2265625,8984.166668607453,9106.783814299248,10160.175721448883,12305.093558836996
2023-09-11,25162.654296875,8751.296737070668,8635.793173183436,9453.689759775163,11792.5111598972
2023-09-12,25833.34375,8984.555214235752,9096.919394385062,10145.3790915776,12294.358041859878
2023-09-13,26228.32421875,9121.925113555468,9366.186037956359,10549.279056934547,12587.402807652377
2023-09-14,26539.673828125,9230.209112074259,9577.215909526698,10865.823864290054,12817.068088391752
2023-09-15,26608.693359375,9254.213352306471,9619.671861979736,10929.507792969613,12863.273197491362
2023-09-16,26568.28125,9240.15846140589,9586.017985101731,10879.026977652607,12826.647448616855
2023-09-17,26534.1875,9228.301026987036,9556.766135647831,10835.149203471756,12794.812456883294
2023-09-18,26754.28125,9304.847232864206,9704.275639062453,11056.413458593686,12955.348078031853
2023-09-19,27211.1171875,9463.729789610888,10016.362514682049,11524.54377202308,13294.994400947606
2023-09-20,27132.0078125,9436.216411763655,9955.674029140526,11433.511043710798,13228.946698952508
2023-09-21,26567.6328125,9239.93294191534,9557.563129678745,10836.344694518126,12795.67983104457
2023-09-22,26579.568359375,9244.083994947743,9560.318785346582,10840.478178019881,12798.678830323039
2023-09-23,26579.390625,9244.022180870514,9554.648743883601,10831.973115825409,12792.508084661727
2023-09-24,26256.826171875,9131.837782006107,9324.800843485584,10487.201265228385,12542.363011931247
2023-09-25,26298.48046875,9146.324692171718,9348.286869001502,10522.430303502264,12567.923017268065
2023-09-26,26217.25,9118.073621051177,9286.31388258779,10429.470823881695,12500.477384016951
2023-09-27,26352.716796875,9165.187495584709,9375.042519157503,10562.563778736263,12597.041377899746
2023-09-28,27021.546875,9397.799302403393,9834.62745321343,11251.941179820155,13097.210866314379
2023-09-29,26911.720703125,9359.602957604664,9752.619001841409,11128.928502762124,13007.960496842024
2023-09-30,26967.916015625,9379.147074418326,9786.079747224081,11179.119620836133,13044.37605936346
2023-10-01,27983.75,9732.443055358242,10486.832243270697,12230.248364906058,13807.009887151775
2023-10-02,27530.78515625,9574.906822799128,10166.01483405879,11749.022251088194,13457.862063649578
2023-10-03,27429.978515625,9539.847372600896,10090.172025238764,11635.258037858159,13375.321805959527
2023-10-04,27799.39453125,9668.326233933192,10341.328752162997,12011.993128244507,13648.657423184744
2023-10-05,27415.912109375,9534.955229917314,10068.865770993292,11603.29865648995,13352.134060895864
2023-10-06,27946.59765625,9719.521875390583,10432.167348814593,12148.251023221905,13747.517701337387
2023-10-07,27968.83984375,9727.257465626715,10441.802174807483,12162.703262211235,13758.003349649
2023-10-08,27935.08984375,9715.519583708876,10412.497099221579,12118.74564883238,13726.110431544836
2023-10-09,27583.677734375,9593.302284617243,10162.30651966754,11743.459779501321,13453.82627923954
2023-10-10,27391.01953125,9526.297862727333,10022.581897170088,11533.872845755144,13301.762998277041
2023-10-11,26873.3203125,9346.247720545252,9656.873864173598,10985.31079626041,12903.760395888172
2023-10-12,26756.798828125,9305.722819079027,9570.240627549698,10855.36094132456,12809.47684037761
2023-10-13,26862.375,9342.441060228843,9638.071645213193,10957.107467819802,12883.29780988586
2023-10-14,26861.70703125,9342.208747982551,9632.001695471821,10948.002543207745,12876.691841256623
2023-10-15,27159.65234375,9445.83087823733,9833.578457454436,11250.367686181668,13096.069236915231
2023-10-16,28519.466796875,9918.759514710004,10773.484474690958,12660.226712036449,14118.975509429847
2023-10-17,28415.748046875,9882.687264631013,10695.4103621742,12543.11554326131,14034.006908367783
2023-10-18,28328.341796875,9852.288324145646,10628.701108208978,12443.051662313477,13961.40676211441
2023-10-19,28719.806640625,9988.435527432253,10895.002453465731,12842.50368019861,14251.224373074194
2023-10-20,29682.94921875,10323.40601193817,11558.749378870405,13838.12406830562,14973.584780293375
2023-10-21,29918.412109375,10405.297437306746,11716.28905114517,14074.433576717769,15145.036304152705
2023-10-22,29993.896484375,10431.550079688728,11762.535405861323,14143.803108791995,15195.366534465706
2023-10-23,33086.234375,11507.031472584049,13906.593972768414,17359.89095915263,17528.760423331583
2023-10-24,33901.52734375,11790.581475417599,14466.619629550263,18199.929444325408,18138.24025066108
2023-10-25,34502.8203125,11999.7046121647,14877.666080277166,18816.49912041576,18585.584969210333
2023-10-26,34156.6484375,11879.309809437971,14629.748888938046,18444.62333340708,18315.77496115165
2023-10-27,33909.80078125,11793.458886748847,14450.97096822775,18176.456452341634,18121.209703425815
2023-10-28,34089.57421875,11855.982127677413,14568.903860808274,18353.355791212423,18249.556892766188
2023-10-29,34538.48046875,12012.10682559386,14873.945992545814,18810.918988818732,18581.536371792165
2023-10-30,34502.36328125,11999.545661680395,14841.623937321874,18762.435905982824,18546.360053710552
2023-10-31,34667.78125,12057.076227140436,14949.450822505672,18924.176233758517,18663.70880473197
2023-11-01,35437.25390625,12324.690425009141,15477.284403988077,19715.926605982124,19238.153772038033
2023-11-02,34938.2421875,12151.139591518604,15122.892053252092,19184.338079878147,18852.46610555742
2023-11-03,34732.32421875,12079.523567757156,14972.412291588542,18958.618437382822,18688.69793164497
2023-11-04,35082.1953125,12201.204918420945,15208.454269965066,19312.68140494761,18945.58406263071
2023-11-05,35049.35546875,12189.783578920566,15178.297720816954,19267.446581225442,18912.76447991148
2023-11-06,35037.37109375,12185.615543998814,15162.650281647051,19243.97542247059,18895.735262753424
2023-11-07,35443.5625,12326.884485112996,15437.792033184349,19656.688049776534,19195.1739495124
